,full_title,date
2011,Volvo recalls over two million cars worldwide due to seatbelt issue,2020
2012,Gardaí issue warning about dogs attacking livestock,2020
2013,"Man assaulted after chasing burglars from home, suspect found dumping stolen property into river",2020
2014,Ivan Yates to retire from television and radio broadcasting,2020
2015,Man in critical condition following car crash in Longford,2020
2016,Covid-19 Temporary Assistance Payment Scheme for nursing homes extended until September,2020
2017,"Ryanair's Michael O'Leary insists passengers won't be ""on top of each other"" as flights resume",2020
2018,"One more person has died in Ireland due to Covid-19, 11 new cases confirmed",2020
2019,Irish company provides solutions to largest social services agency in the US,2020
2020,Beaumont Hospital warns of catalytic converters being stolen in car park,2020
2021,Ryanair CEO hits out at Dr. Tony Holohan over travel advice,2020
2022,"6,666 abortions were carried out in Ireland last year",2020
2023,CONFIRMED: Ozark to return for an expanded fourth and final season,2020
2024,Legendary comedy actor and creator Carl Reiner dead at age 98,2020
2025,First footage released from upcoming Hamilton movie,2020
2026,"Mary McAleese says Catholic Church's teachings on homosexuality are ""intrinsically evil""",2020
2028,Travel Agents Chief calls on government to cancel foreign flights so customers can reclaim costs,2020
2029,"WHO says ""the worst is yet to come"" in relation to Covid-19",2020
2031,"New swine flu with ""pandemic potential"" found by researchers in China",2020
2032,No new deaths reported in Ireland in relation to Covid-19,2020
2034,Scrubs creator addresses three episodes that have been removed from streaming services,2020
2035,Global Covid-19 deaths pass half a million,2020
2036,"€500,000 cash seized by Gardaí across Dublin and Cavan",2020
2037,Irish people warned unnecessary travel abroad “too big a risk to be allowed to happen”,2020
2038,Man arrested following shooting incident in Dublin,2020
2039,"One more person has died due to Covid-19 in Ireland, three new cases confirmed",2020
2040,Aldi to trial home deliveries with Deliveroo,2020
2041,Met Éireann upgrade weather warning to orange for three counties,2020
2043,"Niall Horan ""stans"" target Dustin the Turkey and Ray D'Arcy online",2020
2044,Dustin The Turkey issues response to Niall Horan fans,2020
2045,Ministers revealed as new Cabinet put in place,2020
2046,Met Éireann issue weather warning for five counties,2020
2047,"Six more people have died of Covid-19 in Ireland, 23 new cases",2020
2049,Say hello to your sofa because sport is taking over TV again and it is glorious,2020
2050,Micheál Martin elected Taoiseach of Ireland by Dáil Éireann,2020
2051,Body found in search for Noah Donohoe,2020
2052,Graham Linehan permanently suspended from Twitter,2020
2053,11-year-old boy in critical condition following car crash in Cork,2020
2054,Sinn Féin reinstate Paddy Holohan as councillors nominate him for mayor,2020
2056,"Employees receiving Covid-19 benefits facing tax bills of up to €2,800 at end of 2020",2020
2057,Record number of new daily cases of Covid-19 reported in the United States,2020
2058,Young boy (10) dies following road collision in Carlow,2020
2059,Gogglebox Ireland is looking for new cast members,2020
2060,10-year-old boy in critical condition after collision between his bike and a Jeep in Carlow,2020
2061,Man dies following collision with a lorry in Kildare,2020
2062,One in five Irish people ‘very uncomfortable’ at the prospect of returning to a pub,2020
2063,Two people killed following collision between car and bicycle in Limerick,2020
2064,"One more person has died of Covid-19 in Ireland, 11 new cases",2020
2066,"""Major incident"" declared at UK beaches as masses flock to the seaside",2020
2067,The full list of all the new titles coming to Netflix in July,2020
2068,Omniplex reveal new safety measures for reopening of cinemas from next week,2020
2069,Tayto Park announces approval for two new steel rollercoasters,2020
2070,Three police officers fired in North Carolina after audio recording of racist rants,2020
2071,A thunder warning has been issued for all of Ireland,2020
2072,Leo Varadkar defends use of Mean Girls quote in Covid-19 speech,2020
2073,Average hotel room rate set to drop by almost €20 for Irish hotels in 2020,2020
2074,Ranking every pizza topping from worst to best,2020
2075,US visitors may be barred from EU in review of travel restrictions,2020
2077,"Booking slots required, classes temporarily suspended as all FLYEfit gyms to reopen next month",2020
2079,23 McDonald’s restaurants in Ireland to reopen for walk-in takeaway service today,2020
2080,Center Parcs Ireland to reopen on 13 July,2020
2081,Manager leaves Skellig Star Direct Provision Centre,2020
2082,Guinness launches €14 million fund to support recovery of pubs in Ireland,2020
2083,Taskforce recommends lifting international travel restrictions and quarantine requirements by 1 July,2020
2084,Calls for flat rate expense averaging €300 per year for employees working from home,2020
2085,iOS 14 will bring some big changes for iPhone users,2020
2088,"Donald Trump extends visa ban, including J1 and H1-B visas, until 2021",2020
2089,Rebekah Vardy to sue Coleen Rooney over Instagram stories saga,2020
2090,"Two further people have died of Covid-19 in Ireland, four new cases",2020
2091,Veronica Guerin director Joel Schumacher dead at 80,2020
2092,Tayto Park is reopening! ... for real this time!,2020
2094,Temperatures to hit highs of 25 degrees in a mixed bag of a week,2020
2095,Mayo has accounted for one quarter of all wasp callouts in 2020 so far,2020
2096,"Half of restaurants in Ireland will close without emergency aid package, restaurants association warns",2020
2097,Mark Ruffalo to join online Green Party meeting tonight,2020
2098,Man dies following collision between car and lorry near Dundalk,2020
2099,A woman has died following an assault at a house in Dublin,2020
2100,WHO reports highest single-day increase in cases of Covid-19,2020
2101,"Public warned return of widespread Covid-19 community transmission a ""very real risk""",2020
2102,Cannabis worth €5.54 million seized at Rosslare Europort,2020
2103,Huawei's budget FreeBuds 3i are very impressive,2020
2104,Gardaí release funeral details for Detective Colm Horkan,2020
2105,WHO says Covid-19 pandemic is accelerating,2020
2106,"Two more people have died due to Covid-19 in Ireland, 13 new cases",2020
2107,"Barbers, gyms, team sports allowed from 29 June as Phase 3 acceleration announced",2020
2108,Two weather warnings issued across six counties,2020
2109,The Last of Us Part II is utterly terrifying,2020
2110,"Facebook takes down Trump ads for violating policy against ""organised hate""",2020
2112,New trailer for Jordan Peele horror Candyman is completely enthralling,2020
2113,‘Racist baby’ video shared by Donald Trump flagged as ‘manipulated media’ by Twitter,2020
2114,"Healy-Rae objected to emergency Direct Provision centre, as Kerry hotels were needed for Kerry people",2020
2115,Bodies of father and son recovered from Lough Keel in Donegal,2020
2117,"No date for contact-tracing app in Ireland, no guarantee for all-island approach",2020
2118,"Trump asked China to help him win re-election, according to new book",2020
2119,DSPCA appeal for information after man shoved injured dog under gates,2020
2120,"4 new Covid-19 related deaths, 16 new cases",2020
2122,"Gardaí looking for person who shared ""image of the scene very shortly after"" Colm Horkan shooting",2020
2123,Taoiseach and President express sympathies on death of Garda detective Colm Horkan,2020
2125,105 minute slots and toilet queues - Fáilte Ireland publish guidelines for reopening pubs,2020
2126,Murdered Garda detective named as Colm Horkan,2020
2127,"In an uncertain world, David Luiz provides the reassurance we all need",2020
2128,That 70s Show actor Danny Masterson charged with rape of three women,2020
2129,Garda dies following shooting in Roscommon,2020
2130,Man (23) and woman (21) killed in collision in Meath,2020
2131,"Ireland might be about to make a ""substantial meal"" of reopening the pubs",2020
2132,30 Rock is returning for an hour-long episode,2020
2133,Revolut's new Open Banking feature now available to over one million users in Ireland,2020
2134,Weather warning issued for seven counties in Ireland,2020
2135,Gardaí investigating alleged acid attack on teenager in Limerick,2020
2137,Government warns public of Covid-19 unemployment payment text message scam,2020
2138,"First look at ""incredible"" Brendan Gleeson as Donald Trump in new mini-series",2020
2139,Dan & Linda Kiely: The Irish husband and wife team who sold their business at just the right time for over €100million,2020
2140,Gardaí looking for man after woman seriously assaulted on Sandycove seafront,2020
2141,More than six in 10 people working from home in Ireland unaware of tax rebate,2020
2143,New series by the author of The Stranger dropped on Netflix this week,2020
2144,"Three further deaths confirmed due to Covid-19, 14 new cases",2020
2146,CSO publish analysis on occupations most at-risk of exposure to Covid-19,2020
2147,Covid-19 set to have “severe” impact on housing supply in Ireland in 2020,2020
2149,Antitrust investigation launched into the use of Apple Pay for customer payments,2020
2150,Carragher and Neville on Roy,2020
2151,"New Zealand reports new two cases of Covid-19, first cases in 24 days",2020
2152,"Ireland experienced no ""excess mortality"" in May",2020
2153,Met Éireann issues thunder warning for 14 counties,2020
2154,No Covid-19 deaths reported in Ireland today,2020
2156,Gardaí investigating aggravated burglary incident in Letterkenny,2020
2157,No Covid-19 deaths in Northern Ireland for second day in a row,2020
2158,Two-thirds of men are drinking to cope during Covid-19,2020
2159,New opinion poll shows record 75% approval rating for Leo Varadkar,2020
2160,"Freshly-brewed Guinness to be delivered to over 10,000 pubs in Ireland in the coming weeks",2020
2161,"Micheál Martin set to serve as Taoiseach until end of 2022, as draft programme agreed",2020
2162,Status Orange rainfall warning issued for four counties,2020
2163,New government would commit to ending Direct Provision,2020
